2022-02-24 09:35:11,027 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Cross-Domain Misconfiguration
2022-02-24 09:35:11,028 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Cross-Domain JavaScript Source File Inclusion
2022-02-24 09:35:11,029 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Absence of Anti-CSRF Tokens
2022-02-24 09:35:11,030 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Private IP Disclosure
2022-02-24 09:35:11,032 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Session ID in URL Rewrite
2022-02-24 09:35:11,039 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Information Disclosure - Debug Error Messages
2022-02-24 09:35:11,041 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Information Disclosure - Sensitive Information in URL
2022-02-24 09:35:11,044 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Information Disclosure - Sensitive Information in HTTP Referrer Header
2022-02-24 09:35:11,046 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Information Disclosure - Suspicious Comments
2022-02-24 09:35:11,048 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Weak Authentication Method
2022-02-24 09:35:11,052 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Insecure JSF ViewState
2022-02-24 09:35:11,053 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Secure Pages Include Mixed Content
2022-02-24 09:35:11,054 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Timestamp Disclosure
2022-02-24 09:35:11,055 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Username Hash Found
2022-02-24 09:35:11,059 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Viewstate
2022-02-24 09:35:11,062 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: X-AspNet-Version Response Header
2022-02-24 09:35:11,065 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: X-Content-Type-Options Header Missing
2022-02-24 09:35:11,068 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: X-Debug-Token Information Leak
2022-02-24 09:35:11,071 [ZAP-BootstrapGUI] INFO  ExtensionPassiveScan - loaded passive scan rule: Server Leaks Information via "X-Powered-By" HTTP Response Header Field(s)
2022-02-24 09:35:11,139 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Allows you to view and manage alerts
2022-02-24 09:35:11,777 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Active scanner, heavily based on the original Paros active scanner, but with additional tests added
2022-02-24 09:35:11,955 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Spider used for automatically finding URIs on a site
2022-02-24 09:35:12,150 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing A set of common popup menus for miscellaneous tasks
2022-02-24 09:35:12,178 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Forced browsing of files and directories using code from the OWASP DirBuster tool
2022-02-24 09:35:12,275 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Manual Request Editor Extension
2022-02-24 09:35:12,281 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Compares 2 sessions and generates an HTML file showing the differences
2022-02-24 09:35:12,285 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Invoke external applications passing context related information such as URLs and parameters
2022-02-24 09:35:12,319 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Handles anti cross site request forgery (CSRF) tokens
2022-02-24 09:35:12,360 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Authentication Extension
2022-02-24 09:35:12,426 [ZAP-BootstrapGUI] INFO  ExtensionAuthentication - Loaded authentication method types: [Form-based Authentication, HTTP/NTLM Authentication, Manual Authentication, Script-based Authentication, JSON-based Authentication]
2022-02-24 09:35:12,439 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Creates a dynamic SSL certificate to allow SSL communications to be intercepted without warnings being generated by the browser
2022-02-24 09:35:12,460 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Logs errors to the Output tab in development mode only
2022-02-24 09:35:12,462 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Users Extension
2022-02-24 09:35:12,470 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Summarise and analyse FORM and URL parameters as well as cookies
2022-02-24 09:35:12,495 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Script integration
2022-02-24 09:35:12,546 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Scripting console, supports all JSR 223 scripting languages
2022-02-24 09:35:13,212 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Forced User Extension
2022-02-24 09:35:13,245 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Extension handling HTTP sessions
2022-02-24 09:35:13,354 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Zest is a specialized scripting language, originally, from Mozilla specifically designed to be used in security tools
2022-02-24 09:35:13,978 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing ExtensionDiff
2022-02-24 09:35:13,982 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing HTTP Panel Post Table View Extension
2022-02-24 09:35:13,996 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Adds support for scriptable encoders to ZAP.
2022-02-24 09:35:14,088 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Session Management Extension
2022-02-24 09:35:14,103 [ZAP-BootstrapGUI] INFO  ExtensionSessionManagement - Loaded session management method types: [Cookie-based Session Management, HTTP Authentication Session Management, Script-based Session Management]
2022-02-24 09:35:14,110 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing HTTP Panel Form Table View Extension
2022-02-24 09:35:14,146 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Capture messages from WebSockets with the ability to set breakpoints.
2022-02-24 09:35:14,710 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Allows you to import a file containing URLs which ZAP will access, adding them to the Sites tree
2022-02-24 09:35:14,727 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Allows you to import a WSDL file containing operations which ZAP will access, adding them to the Sites tree.
2022-02-24 09:35:14,736 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Core UI related functionality.
2022-02-24 09:35:14,739 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Authorization Extension
2022-02-24 09:35:14,744 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing AJAX Spider, uses Crawljax
2022-02-24 09:35:14,876 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Provides WebDrivers to control several browsers using Selenium and includes HtmlUnit browser.
2022-02-24 09:35:14,909 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Manages the local proxy configurations
2022-02-24 09:35:14,949 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Handles adding Global Excluded URLs
2022-02-24 09:35:14,973 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Adds menu item to refresh the Sites tree
2022-02-24 09:35:14,979 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing OWASP ZAP User Guide
2022-02-24 09:35:15,493 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Allows you to configure which extensions are loaded when ZAP starts
2022-02-24 09:35:15,757 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Combined HTTP Panels Extension
2022-02-24 09:35:15,899 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing HTTP Panel Hex View Extension
2022-02-24 09:35:15,963 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing HTTP Panel Image View Extension
2022-02-24 09:35:15,972 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing HTTP Panel Large Request View Extension
2022-02-24 09:35:15,999 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing HTTP Panel Large Response View Extension
2022-02-24 09:35:16,013 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing HTTP Panel Query Table View Extension
2022-02-24 09:35:16,064 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing HTTP Panel Syntax Highlighter View Extension
2022-02-24 09:35:16,322 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Adds support for configurable keyboard shortcuts for all of the ZAP menus.
2022-02-24 09:35:16,343 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Active and passive rule configuration
2022-02-24 09:35:16,361 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Statistics
2022-02-24 09:35:16,388 [ZAP-BootstrapGUI] INFO  ExtensionStats - Start recording in memory stats
2022-02-24 09:35:16,399 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Custom Pages Definition
2022-02-24 09:35:16,412 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Ajax Spider Automation Framework Integration
2022-02-24 09:35:16,422 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing The Retest add-on allows to verify the presence/absence of certain alerts.
2022-02-24 09:35:16,426 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Provides core networking capabilities.
2022-02-24 09:35:16,428 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Context alert rules filter
2022-02-24 09:35:16,451 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Alert Filters Automation Framework Integration
2022-02-24 09:35:16,456 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing ExtensionOast
2022-02-24 09:35:16,609 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Adds OAST scripts.
2022-02-24 09:35:16,611 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Provides the GraalVM JavaScript engine for ZAP scripting.
2022-02-24 09:35:17,232 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing The Online menu links
2022-02-24 09:35:17,264 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Import and Export functionality supporting multiple formats.
2022-02-24 09:35:17,284 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Allows you to spider and import OpenAPI (Swagger) definitions 
2022-02-24 09:35:17,308 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing OpenAPI Automation Framework Integration
2022-02-24 09:35:17,333 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Handles all of the calls to ZAP services
2022-02-24 09:35:17,338 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing ExtensionSaveRawHttpMessage
2022-02-24 09:35:17,340 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing ExtensionSaveXMLHttpMessage
2022-02-24 09:35:17,343 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Easy way to replace strings in requests and responses
2022-02-24 09:35:17,360 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing DOM XSS Active Scan Rule
2022-02-24 09:35:17,398 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Tips and Tricks
2022-02-24 09:35:17,400 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing SOAP Automation Framework Integration
2022-02-24 09:35:17,406 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Adds the Quick Start panel for scanning and exploring applications
2022-02-24 09:35:17,689 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Add the option to use the Ajax Spider in the Quick Start scan
2022-02-24 09:35:17,717 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Launch browsers proxying through ZAP
2022-02-24 09:35:17,719 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Launch browsers proxying through ZAP
2022-02-24 09:35:17,892 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing This extension allows a user to change the default values used by ZAP Spiders.
2022-02-24 09:35:17,939 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Report Generation
2022-02-24 09:35:17,946 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Report Generation Automation Integration
2022-02-24 09:35:17,958 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Allows to fuzz WebSocket messages.
2022-02-24 09:35:17,959 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Passive Scan Rules
2022-02-24 09:35:17,960 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Heads Up Display
2022-02-24 09:35:18,098 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing ExtensionHUDlaunch
2022-02-24 09:35:18,100 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Provides the foundation for concrete message types (for example, HTTP, WebSockets) expose fuzzer implementations.
2022-02-24 09:35:18,121 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Allows to fuzz HTTP messages.
2022-02-24 09:35:18,263 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing The ZAP Getting Started Guide
2022-02-24 09:35:18,267 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Automation Framework
2022-02-24 09:35:18,462 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Allows you to inspect and attack GraphQL endpoints.
2022-02-24 09:35:18,540 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing GraphQL Automation Framework Integration
2022-02-24 09:35:18,570 [ZAP-BootstrapGUI] INFO  ExtensionLoader - Initializing Active Scan Rules
2022-02-24 09:35:18,723 [ZAP-BootstrapGUI] INFO  ExtensionKeyboard - Initializing keyboard shortcuts
2022-02-24 09:35:18,736 [ZAP-BootstrapGUI] INFO  CallbackService - Started callback service on 0.0.0.0:35291
2022-02-24 09:35:18,798 [ZAP-BootstrapGUI] INFO  ExtensionDynSSL - Creating new root CA certificate
2022-02-24 09:35:45,631 [ZAP-BootstrapGUI] INFO  ExtensionDynSSL - New root CA certificate created
2022-02-24 09:36:02,774 [AWT-EventQueue-0] INFO  Control - New Session
2022-02-24 09:36:02,805 [AWT-EventQueue-0] INFO  Control - Create and Open Untitled Db
2022-02-24 09:36:02,817 [AWT-EventQueue-0] INFO  ENGINE - dataFileCache commit start
2022-02-24 09:36:02,819 [AWT-EventQueue-0] INFO  ENGINE - dataFileCache commit end
2022-02-24 09:36:02,823 [AWT-EventQueue-0] INFO  ENGINE - Database closed
2022-02-24 09:36:03,053 [AWT-EventQueue-0] INFO  ENGINE - dataFileCache open start
2022-02-24 09:36:03,061 [AWT-EventQueue-0] INFO  ENGINE - dataFileCache commit start
2022-02-24 09:36:03,064 [AWT-EventQueue-0] INFO  ENGINE - dataFileCache commit end
2022-02-24 09:36:03,065 [AWT-EventQueue-0] INFO  ENGINE - dataFileCache open end
2022-02-24 09:36:03,487 [Thread-13] INFO  ENGINE - dataFileCache commit start
2022-02-24 09:36:03,507 [Thread-13] INFO  ENGINE - dataFileCache commit end
2022-02-24 09:36:03,513 [Thread-13] INFO  ENGINE - Database closed
2022-02-24 09:36:03,698 [Thread-13] INFO  ENGINE - dataFileCache open start
2022-02-24 09:36:03,709 [Thread-13] INFO  ENGINE - dataFileCache open end
2022-02-24 09:36:05,282 [ZAP-cfu] INFO  ExtensionAutoUpdate - There is/are 10 newer addons
2022-02-24 09:36:36,718 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Installing new addon commonlib v1.7.0
2022-02-24 09:36:36,782 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: WSDL File Detection
2022-02-24 09:36:36,791 [ZAP-DownloadInstaller] ERROR I18N - Adding message bundle with duplicate prefix: retire
2022-02-24 09:36:36,794 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Vulnerable JS Library
2022-02-24 09:36:36,828 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Anti-clickjacking Header
2022-02-24 09:36:36,828 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Application Error Disclosure
2022-02-24 09:36:36,828 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Incomplete or No Cache-control Header Set
2022-02-24 09:36:36,830 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Charset Mismatch
2022-02-24 09:36:36,830 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: CSP
2022-02-24 09:36:36,830 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Content-Type Header Missing
2022-02-24 09:36:36,831 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Cookie No HttpOnly Flag
2022-02-24 09:36:36,831 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Loosely Scoped Cookie
2022-02-24 09:36:36,832 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Cookie without SameSite Attribute
2022-02-24 09:36:36,832 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Cookie Without Secure Flag
2022-02-24 09:36:36,832 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Cross-Domain Misconfiguration
2022-02-24 09:36:36,833 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Cross-Domain JavaScript Source File Inclusion
2022-02-24 09:36:36,834 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Absence of Anti-CSRF Tokens
2022-02-24 09:36:36,834 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Private IP Disclosure
2022-02-24 09:36:36,835 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Session ID in URL Rewrite
2022-02-24 09:36:36,835 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Information Disclosure - Debug Error Messages
2022-02-24 09:36:36,836 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Information Disclosure - Sensitive Information in URL
2022-02-24 09:36:36,838 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Information Disclosure - Sensitive Information in HTTP Referrer Header
2022-02-24 09:36:36,839 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Information Disclosure - Suspicious Comments
2022-02-24 09:36:36,839 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Weak Authentication Method
2022-02-24 09:36:36,841 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Insecure JSF ViewState
2022-02-24 09:36:36,843 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Secure Pages Include Mixed Content
2022-02-24 09:36:36,844 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Timestamp Disclosure
2022-02-24 09:36:36,844 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Username Hash Found
2022-02-24 09:36:36,845 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Viewstate
2022-02-24 09:36:36,846 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: X-AspNet-Version Response Header
2022-02-24 09:36:36,846 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: X-Content-Type-Options Header Missing
2022-02-24 09:36:36,847 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: X-Debug-Token Information Leak
2022-02-24 09:36:36,848 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Server Leaks Information via "X-Powered-By" HTTP Response Header Field(s)
2022-02-24 09:36:36,882 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Finished installing new addon commonlib v1.7.0
2022-02-24 09:36:37,241 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Installing new addon reports v0.12.0
2022-02-24 09:36:37,601 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Finished installing new addon reports v0.12.0
2022-02-24 09:36:37,619 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Installing new addon custompayloads v0.11.0
2022-02-24 09:36:37,666 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Finished installing new addon custompayloads v0.11.0
2022-02-24 09:36:37,831 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Installing new addon openapi v26.0.0
2022-02-24 09:36:37,899 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Finished installing new addon openapi v26.0.0
2022-02-24 09:36:38,220 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Installing new addon selenium v15.7.0
2022-02-24 09:36:38,742 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Finished installing new addon selenium v15.7.0
2022-02-24 09:36:38,868 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Installing new addon automation v0.12.0
